prince                                            [1, 2064, 4155]               
news                                              [290, 1346, 2206, 2210, 2277, 2279, 4757]
told                                              [292, 895, 2050, 2669, 2747, 3129]
suit                                              [292, 1577, 2699, 3065, 3194, 4091, 4091]
is't                                              [292, 993, 1343, 1417, 1971, 3819, 4671, 5088, 5781]
laer                                              [294, 749, 758, 770, 811, 873, 885, 4579, 4590, 4596, 4620, 4630, 4643, 4667, 4683, 4689, 4693, 4699, 4727, 4739, 4784, 4793, 4806, 4837, 4846, 4870, 4913, 4932, 5293, 5319, 5330, 5353, 5385, 5607, 5625, 5634, 5692, 5700, 5708, 5733, 5752, 5764, 5783, 5804, 5830]
dread                                             [295, 1921, 2892, 3802]       
leave                                             [297, 307, 309, 311, 317, 873, 1292, 1575, 1575, 2187, 2187, 2411, 2777, 3244, 3246, 3289, 3324, 3485, 3663, 3730, 3756, 4103, 4223, 4584, 4773, 4776, 5084]
favour28                                          [297]                         
france                                            [297, 305, 855, 5572]         
willingly                                         [299, 2189, 4031]             
came                                              [299, 513, 2009, 2287, 2313, 2655, 3978, 4630, 5202, 5216]
duty                                              [301, 303, 627, 730, 1655, 1957, 1999, 3439, 4151, 4165, 4165, 4165, 5566]
must                                              [303, 341, 374, 450, 470, 867, 903, 1138, 1179, 1525, 1587, 1587, 1867, 2048, 2066, 2222, 2505, 2561, 2565, 2871, 3055, 3061, 3065, 3194, 3242, 3244, 3257, 3359, 3359, 3929, 3959, 4093, 4283, 4312, 4345, 4394, 4437, 4540, 4687, 4729, 4750, 4994, 5016, 5080, 5200, 5249, 5319]
confess                                           [303, 2729, 3897, 5096, 5536, 5733]
wishes                                            [305, 5004]                   
bend                                              [305, 3821]                   
toward                                            [305, 1080, 1729]             
pardon                                            [307, 3401, 4776, 5004, 5595, 5597, 5746]
polonious                                         [309]                         
pol                                               [311, 818, 889, 893, 916, 924, 936, 942, 1795, 1799, 1811, 1818, 1850, 1862, 1944, 1954, 1977, 2011, 2040, 2044, 2090, 2099, 2112, 2119, 2134, 2142, 2146, 2150, 2154, 2158, 2162, 2168, 2172, 2176, 2182, 2187, 2191, 2196, 2267, 2277, 2281, 2285, 2289, 2293, 2301, 2307, 2311, 2332, 2372, 2380, 2395, 2399, 2405, 2757, 2819, 2840, 3032, 3164, 3168, 3180, 3463, 3467, 3471, 3475, 3479, 3537, 3565, 3621, 3632]
laboursome                                        [313]                         
sealed                                            [315, 1577]                   
29                                                [315, 1367, 1577, 2617, 2969, 4005, 4695, 5008, 5275]
go                                                [317, 401, 936, 936, 1046, 1058, 1095, 1097, 1101, 1119, 1126, 1394, 1491, 1501, 1839, 1850, 1850, 1865, 1936, 1973, 2178, 2196, 2969, 2977, 2977, 2977, 2981, 2981, 3055, 3071, 3354, 3413, 3437, 3553, 3593, 3593, 3613, 3800, 3907, 4017, 4143, 4161, 4171, 4318, 4324, 4335, 4384, 4386, 4501, 4608, 4616, 4647, 4990, 5084, 5098, 5116, 5869]
thine                                             [319, 335, 845, 865, 1581, 1585, 2025, 4392, 4811, 5180, 5184, 5711, 5837]
best                                              [321, 403, 793, 855, 1191, 1583, 2023, 2023, 2289, 2591, 3050, 3997, 4137, 5760]
son                                               [323, 397, 1587, 1587, 1589, 1936, 1967, 2501, 3411, 3798, 3827, 5408, 5466, 5735]
ham                                               [325, 331, 345, 352, 403, 421, 476, 483, 501, 515, 521, 536, 540, 548, 552, 564, 599, 605, 622, 638, 643, 648, 656, 663, 668, 673, 678, 693, 700, 708, 732, 963, 982, 993, 1005, 1063, 1067, 1092, 1098, 1103, 1126, 1130, 1140, 1147, 1152, 1185, 1189, 1195, 1222, 1279, 1306, 1334, 1339, 1348, 1353, 1363, 1374, 1382, 1398, 1402, 1421, 1430, 1436, 1446, 1482, 2148, 2152, 2156, 2160, 2164, 2170, 2174, 2178, 2184, 2189, 2194, 2206, 2210, 2214, 2218, 2222, 2227, 2237, 2241, 2245, 2249, 2259, 2263, 2269, 2273, 2279, 2283, 2291, 2295, 2305, 2309, 2313, 2321, 2334, 2374, 2378, 2397, 2401, 2407, 2417, 2421, 2846, 2923, 2931, 2949, 2953, 2957, 2961, 2965, 2969, 2973, 2977, 2981, 3061, 3065, 3071, 3075, 3086, 3158, 3162, 3166, 3170, 3184, 3190, 3194, 3198, 3204, 3220, 3263, 3285, 3304, 3308, 3312, 3316, 3324, 3344, 3352, 3367, 3371, 3379, 3383, 3387, 3391, 3395, 3399, 3403, 3407, 3411, 3415, 3419, 3425, 3429, 3441, 3445, 3449, 3453, 3457, 3469, 3473, 3477, 3481, 3585, 3589, 3593, 3597, 3602, 3611, 3623, 3639, 3646, 3652, 3679, 3703, 3767, 3783, 3798, 3816, 3835, 3849, 3854, 3859, 3903, 4376, 4380, 4384, 4402, 4408, 4413, 4417, 5132, 5136, 5149, 5155, 5170, 5180, 5184, 5192, 5196, 5200, 5204, 5208, 5212, 5216, 5220, 5224, 5228, 5232, 5236, 5240, 5244, 5249, 5253, 5257, 5263, 5267, 5295, 5338, 5374, 5389, 5404, 5410, 5418, 5487, 5506, 5510, 5514, 5518, 5522, 5528, 5532, 5536, 5540, 5544, 5548, 5556, 5560, 5564, 5572, 5576, 5580, 5593, 5618, 5628, 5637, 5643, 5654, 5690, 5697, 5703, 5739, 5758, 5773, 5787, 5820, 5841, 5866]
kin                                               [325, 1587, 1587]             
kind                                              [325, 1575, 1587, 1587, 1587, 2218, 2663, 2749, 3250, 3929, 4159, 4669, 4970, 5576]
aside                                             [327, 2168, 2182, 2231, 2303, 2713, 2838, 3182, 3265, 5277, 5750, 5756]
13king                                            [329]                         
hang                                              [329, 450, 4926, 5092]        
sun                                               [331, 1589, 1589, 1589, 2016, 2160, 2164, 2613, 2613, 2613, 3232, 4308]
cast                                              [333, 1030, 1593, 2906, 4023, 4719]
nighted                                           [333, 1591]                   
colour33                                          [333]                         
ever                                              [337, 481, 527, 1183, 1499, 2222, 3281, 3499, 4091, 5096, 5454, 5878]
noble                                             [339, 708, 1216, 1343, 1967, 2237, 2942, 2985, 2998, 4746, 5263, 5298, 5833]
father                                            [339, 372, 374, 374, 376, 393, 464, 529, 529, 550, 553, 573, 814, 1017, 1183, 1599, 1599, 1599, 1599, 2253, 2259, 2348, 2501, 2525, 2785, 2969, 3190, 3587, 3589, 3863, 4253, 4415, 4417, 4511, 4592, 4598, 4620, 4638, 4695, 4840, 4868, 4978, 4978, 5006]
common                                            [341, 345, 1521, 1675, 1741, 2637, 4035, 4087, 4239, 4976, 5004, 5052]
die                                               [341, 2855, 2863, 3194, 3273, 5230, 5886]
madam                                             [345, 352, 403, 407, 1954, 1977, 2011, 2745, 2815, 3304, 5739]
why                                               [350, 405, 450, 1021, 1023, 1042, 1068, 1382, 1959, 2237, 2237, 2241, 2295, 2313, 2484, 2499, 2727, 2969, 3093, 3354, 3457, 3595, 3859, 4161, 4847, 5078, 5092, 5170, 5170, 5208, 5210, 5212, 5226, 5232, 5234, 5263, 5267, 5404, 5783]
inky                                              [354]                         
cloak                                             [354, 1783]                   
dejected                                          [356]                         
no                                                [358, 413, 464, 507, 694, 721, 768, 828, 830, 972, 1061, 1061, 1126, 1275, 1354, 1378, 1400, 1615, 1775, 1856, 1977, 1983, 2060, 2071, 2071, 2125, 2212, 2222, 2237, 2237, 2239, 2251, 2297, 2395, 2468, 2521, 2589, 2611, 2611, 2629, 2629, 2725, 2731, 2793, 2857, 2896, 2932, 2957, 2981, 2981, 3071, 3091, 3095, 3162, 3178, 3271, 3310, 3312, 3312, 3312, 3332, 3389, 3407, 3411, 3451, 3603, 3750, 3763, 3765, 3781, 3857, 3978, 3978, 3995, 4001, 4017, 4055, 4077, 4079, 4079, 4308, 4513, 4581, 4707, 4707, 4744, 4746, 4782, 4879, 5018, 5040, 5092, 5116, 5132, 5155, 5190, 5210, 5267, 5319, 5322, 5406, 5454, 5504, 5514, 5556, 5572, 5637, 5701, 5792, 5792, 5806, 5818]
modes                                             [360]                         
truly                                             [362, 1816, 2961]             
these                                             [362, 368, 372, 560, 567, 826, 926, 1396, 1773, 1938, 2007, 2023, 2194, 2289, 2523, 2587, 2587, 2589, 2589, 2659, 2661, 2663, 2747, 2770, 2942, 3160, 3190, 3419, 3453, 3453, 3455, 3995, 4007, 4077, 4151, 4151, 4167, 4167, 4281, 4281, 4936, 5020, 5058, 5062, 5155, 5654]
indeed                                            [362, 519, 631, 631, 974, 2105, 2117, 2187, 2237, 2251, 2273, 2458, 2963, 3467, 3718, 4384, 4447, 4526, 4825, 5180, 5516, 5526, 5632]
passeth                                           [366, 1595]                   
suits                                             [368]                         
sweet                                             [370, 764, 2777, 2938, 2975, 3000, 3079, 3289, 3694, 3765, 4474, 4499, 4540, 4669, 4697, 4972, 4972, 5012, 5126, 5343, 5349, 5508]
commendable                                       [370]                         
duties                                            [372]                         
lost                                              [374, 376, 376, 1599, 1599, 1599, 1599, 1599, 2237, 2940, 4793]
survivor                                          [376]                         
term                                              [378, 1156, 2575, 2579, 2637, 3972, 5018, 5050]
perséver39                                        [381]                         
40                                                [383, 1605, 2245, 2639, 3042, 4027, 4821, 5030, 5370]
incorrect                                         [387, 1607]                   
pray                                              [389, 401, 515, 712, 1394, 1495, 2929, 3061, 3061, 3445, 3520, 3574, 4331, 4476, 4493, 4513, 4544, 4584, 4691, 4723, 5462, 5746, 5760]
throw                                             [389, 3903, 5428, 5670]       
world                                             [393, 432, 1621, 1777, 2156, 2237, 2289, 2613, 3248, 3312, 3361, 3493, 3722, 4990, 5092, 5273, 5806, 5882]
immediate                                         [395, 5554]                   
throne                                            [395, 4157]                   
courtier                                          [397, 1589]                   
lose                                              [399, 2912, 3499, 3987, 3989, 4223, 5570]
her                                               [399, 448, 789, 1239, 1292, 1294, 1296, 1703, 1999, 2007, 2009, 2066, 2121, 2164, 2245, 2435, 2448, 2585, 2641, 2785, 3042, 3065, 3065, 3101, 3103, 3176, 3308, 3409, 3413, 3505, 3748, 3812, 3812, 3814, 3867, 3997, 4017, 4445, 4453, 4511, 4544, 4544, 4550, 4663, 4924, 4928, 4934, 4978, 4978, 5004, 5004, 5006, 5006, 5072, 5074, 5074, 5076, 5198, 5249, 5249, 5249, 5300, 5302, 5310, 5313, 5315, 5326, 5330, 5362, 5414, 5424, 5426, 5445, 5775, 5796]
prayers                                           [399, 3993, 5308]             
wittenberg                                        [401, 485, 497, 1635, 1635]   
obey                                              [403, 956, 1926, 2593, 2798, 3415, 5578]
loving                                            [405, 444, 4415]              
gentle                                            [409, 1932, 3827]             
accord                                            [409]                         
sits                                              [411, 820, 1611, 3016, 3675, 3810]
smiling                                           [411, 1611, 2237]             
whereof                                           [411, 1613]                   
44                                                [411, 1613, 2647, 4035, 4866, 5038, 5445]
45                                                [413, 1615, 2253, 2327, 2649, 3061, 4037, 5040, 5458]
cannon                                            [415, 5552, 5719]             
tell                                              [415, 683, 903, 1019, 1165, 1351, 1380, 1406, 2048, 2237, 2273, 2277, 2279, 3555, 3567, 3978, 4797, 5074, 5108, 5110, 5114, 5170, 5206, 5206, 5249, 5249, 5332, 5520, 5849, 5884]
earthly                                           [417]                         
melt                                              [421, 3748]                   
thaw                                              [423]                         
resolve                                           [423, 1617, 1617]             
itself46                                          [423]                         
into                                              [423, 1084, 1088, 1589, 1729, 1731, 1921, 2077, 2077, 2081, 2184, 2553, 2651, 2663, 2961, 3342, 3391, 3393, 3409, 3437, 3752, 3867, 3955, 4005, 4039, 4055, 4163, 4326, 4384, 5143, 5206, 5208, 5364, 5572, 5713]
fix'd                                             [425, 669]                    
canon47                                           [427]                         
'gainst                                           [427, 2393]                   
self                                              [427]                         
weary                                             [429, 2889]                   
stale                                             [429]                         
flat                                              [429, 5368]                   
uses                                              [432, 1529, 1621, 3071, 5263] 
48                                                [432, 1621, 2287, 2498, 2655, 3065, 4043, 5046, 5491]
an                                                [434, 558, 721, 965, 1259, 1376, 1406, 1460, 1468, 1470, 1521, 1565, 1575, 1575, 1589, 1617, 1625, 1645, 1665, 1709, 1773, 1773, 2005, 2227, 2237, 2253, 2271, 2279, 2321, 2499, 2577, 2579, 2591, 2611, 2611, 2623, 2627, 2651, 2653, 2657, 2659, 2661, 2825, 3591, 3680, 3686, 3712, 3761, 3953, 3970, 3972, 4011, 4035, 4091, 4171, 4193, 4199, 4229, 4526, 4526, 4673, 4687, 4875, 4926, 4956, 4994, 5002, 5012, 5080, 5080, 5249, 5376, 5434, 5478, 5526, 5670, 5808, 5860]
unweeded                                          [434]                         
garden                                            [434, 1749, 3344]             
grows                                             [436, 3429, 4157, 4157, 4915] 
seed                                              [436]                         
things                                            [436, 1448, 1529, 1705, 1745, 2940, 2969, 5020, 5876]
months                                            [440, 3192, 3194, 4813]       
excellent                                         [442, 2007, 2144, 2148, 2206, 2237, 2321, 2583, 2585, 3158, 3457, 5249, 5526]
hyperion                                          [444, 1625, 4205]             
50                                                [444, 1625, 2289, 2659, 4047, 4903, 5050, 5510]
visit                                             [448, 727, 1934, 2212]        
increase                                          [452]                         
fed                                               [454, 4229]                   
month                                             [454, 458, 4384]              
frailty                                           [456]                         
name                                              [456, 483, 1629, 1799, 2699, 2912, 3316, 3987, 3989, 5873]
shoes                                             [458]                         
follow'd                                          [460]                         
poor                                              [460, 481, 1141, 1241, 1312, 1392, 1414, 1486, 2132, 2214, 2945, 3093, 4661, 5249]
niobe                                             [462]                         
tears                                             [462, 2395, 2437, 2452, 3845, 4143, 4143, 4932, 5006, 5062, 5064]
married                                           [462, 2981, 4998]             
brother                                           [464, 799, 1625, 3648, 3728, 4213, 4540, 5605]
cannot                                            [468, 1892, 2189, 2289, 2484, 2657, 2965, 3065, 3158, 3403, 3443, 3447, 3455, 3457, 3457, 3734, 4169, 4169, 4169, 4273, 4361, 4540, 5080, 5114, 5206, 5520]
change                                            [483, 1629, 4001, 4249, 5768] 
even                                              [493, 616, 1237, 1271, 2214, 2247, 2613, 2625, 2671, 2685, 3133, 3572, 3865, 4189, 4600, 5092]
faith                                             [497, 1631, 1635, 5104, 5267, 5526, 5546]
53                                                [497, 1631, 2313, 2665, 2944, 4053, 4938, 5056, 5526]
enemy                                             [501]                         
ear                                               [503, 558, 778, 845, 1212, 1645, 2033, 2454, 3044, 3726, 4211]
depart                                            [511]                         
funeral                                           [513, 521, 1717, 4742]        
mock                                              [515, 2421, 5249, 5635]       
student                                           [515]                         
mother's                                          [517, 3401, 3411, 3537, 4322, 5816]
wedding                                           [517]                         
bak'd                                             [521]                         
marriage                                          [523, 1239, 1589, 3688, 4201, 5004]
dearest                                           [525, 1637]                   
methinks                                          [529, 1245, 3306, 3469, 5518] 
mind's                                            [536]                         
57                                                [538, 1639, 2317, 2673, 3083, 4061, 5528]
yesternight                                       [546]                         
admiration                                        [555, 1643, 3409, 3411, 4147] 
while58                                           [555]                         
17                                                [557, 1541, 2025, 2593, 2887, 3974, 4602, 4984, 5124]
till                                              [558, 740, 1160, 1635, 1689, 2411, 3613, 4035, 4273, 4388, 5116, 5263, 5308, 5362, 5368, 5430, 5480]
witness                                           [560]                         
gentlemen                                         [560, 567, 1113, 1482, 1904, 1938, 2259, 2267, 2768, 5092]
marvel                                            [562]                         
love                                              [565, 932, 1183, 1197, 1235, 1484, 1488, 1587, 1811, 1852, 1869, 2021, 2023, 2038, 2046, 2058, 2121, 2222, 2233, 2307, 2557, 2557, 2563, 2565, 2597, 2599, 2793, 2879, 2961, 3010, 3036, 3220, 3228, 3234, 3244, 3257, 3324, 3344, 3417, 3439, 3686, 3734, 3885, 4127, 4165, 4199, 4427, 4466, 4503, 4691, 4970, 5124, 5124, 5412, 5614, 5614]
middle                                            [571, 1649, 1649, 4081]       
arm'd                                             [575, 638, 641]               
points                                            [575]                         
exactly                                           [575, 4043]                   
cap                                               [575]                         
à                                                 [575]                         
pé                                                [575]                         
appears                                           [577, 2237, 2637, 2663]       
goes                                              [579, 1823, 2156, 2166, 2237, 3152, 3525, 3655, 3865, 4343, 4667, 5084]
thrice                                            [579, 1833, 3336, 3336]       
walk'd                                            [579]                         
oppress'd                                         [581]                         
surprisèd                                         [581]                         
truncheon's                                       [583]                         
length                                            [583, 1823, 5654]             
distill'd                                         [583]                         
jelly                                             [585]                         
60                                                [585, 1651, 2321, 2679, 4067, 5546]
dreadful                                          [589, 1082, 2356]             
third                                             [591, 3935, 5664, 5758]       
kept                                              [591, 1867, 2561, 2565, 5273] 
deliver'd                                         [593]                         
both                                              [593, 861, 1892, 1917, 1926, 2134, 2206, 2249, 2249, 2812, 3065, 3148, 3279, 3995, 4287, 4314, 4318, 4337, 4634, 4988, 5648]
watch'd                                           [603]                         
none                                              [610, 795, 2208, 2969, 3261, 3505, 4091, 5194]
lifted                                            [612, 1657]                   
head                                              [612, 646, 824, 1277, 1464, 1767, 1833, 1841, 2101, 2384, 4484, 4565, 4982, 4982, 5242, 5356, 5370, 5510, 5520]
motion                                            [614, 2593, 5046]             
vanish'd                                          [620]                         
honour'd                                          [625, 999, 2936, 3250]        
down62                                            [627]                         
18ham                                             [631]                         
troubles                                          [631, 2853, 3955, 3955, 3955] 
yes                                               [654, 1324, 1402]             
beaver                                            [654, 1657]                   
63                                                [654, 1657, 2378, 2691, 3144, 4073, 5554]
looked                                            [656]                         
anger                                             [661]                         
constantly                                        [671, 4189]                   
amaz'd                                            [676]                         
moderate                                          [683]                         
longer                                            [689, 689, 4079, 5406]        
grizzl'd                                          [694]                         
warrant                                           [706, 3063, 3541, 3577]       
person                                            [708, 1637, 1773, 2699, 4179, 4608, 5558]
gape                                              [710]                         
conceal'd                                         [714]                         
silence                                           [716, 2352, 5447, 5890]       
whatsoever                                        [718]                         
loves                                             [723, 732]                    
'twixt                                            [725]                         
eleven                                            [725]                         
honour                                            [730, 776, 907, 1613, 2285, 2401, 2921, 3063]
'would                                            [738]                         
deeds                                             [740]                         
o'erwhelm                                         [742]                         
men's                                             [742]                         
iii                                               [746, 2719, 3562, 3937, 3939, 3941, 3943, 3945, 3947, 3949, 3951, 3953, 3955, 3957, 3959, 3961, 3966, 3968, 3970, 3972, 3974, 3976, 3978, 3980, 3982, 3984, 3991, 3993, 3995, 3999, 4001, 4003, 4005, 4007, 4009, 4011, 4013, 4015, 4017, 4019, 4021, 4023, 4025, 4027, 4029, 4031, 4033, 4035, 4037, 4039, 4041, 4043, 4045, 4047, 4049, 4051, 4053, 4055, 4057, 4059, 4061, 4063, 4065, 4067, 4069, 4071, 4073, 4075, 4077, 4079, 4081, 4083, 4085, 4087, 4089, 4091, 4093, 4095, 4097, 4099, 4101, 4103, 4105, 4107, 4109, 4115, 4117, 4119, 4121, 4123, 4127, 4129, 4137, 4141, 4143, 4145, 4147, 4149, 4151, 4153, 4155, 4157, 4159, 4161, 4163, 4165, 4167, 4169, 4171, 4173, 4175, 4177, 4179, 4181, 4183, 4185, 4187, 4189, 4191, 4193, 4195, 4197, 4199, 4201, 4203, 4205, 4207, 4209, 4217, 4219, 4221, 4223, 4229, 4231, 4233, 4241, 4243, 4245, 4247, 4249, 4251, 4253, 4255, 4263, 4265, 4267, 5586]
house                                             [746, 1165, 1792, 2973, 3978, 5603]
ophelia                                           [747, 780, 877, 889, 1793, 1795, 2003, 2023, 2583, 2613, 2723, 2783, 2800, 2802, 2819, 2823, 2842, 2912, 2914, 3006, 3154, 3154, 3287, 3947, 4017, 4017, 4457, 4461, 4490, 4524, 4661, 4665, 4669, 4725, 5004, 5006, 5291, 5339, 5410]
benefit                                           [751, 1661]                   
oph                                               [755, 768, 797, 881, 891, 912, 922, 932, 938, 956, 1797, 1801, 1813, 1821, 1856, 2814, 2918, 2925, 2936, 2951, 2955, 2959, 2963, 2967, 2971, 2975, 2979, 2985, 3188, 3192, 3196, 3200, 3218, 4459, 4463, 4476, 4492, 4507, 4513, 4526, 4540, 4675, 4687, 4691, 4695, 4701]
66                                                [758, 1663, 2697, 3162, 4079, 5576]
permanent                                         [764]                         
lasting                                           [764, 3279]                   
suppliance                                        [766, 1665]                   
carve                                             [772]                         
depends                                           [772]                         
loss                                              [776, 5006]                   
credent                                           [778]                         
68                                                [783, 1667, 2466, 2701, 3168, 3522, 4083, 5632]
out                                               [785, 986, 1104, 1210, 1472, 1497, 1539, 1563, 1589, 1687, 1775, 1846, 1987, 2031, 2064, 2156, 2182, 2187, 2253, 2269, 2370, 2370, 2397, 2537, 2745, 3000, 3061, 3457, 3491, 3865, 4029, 4033, 4041, 4065, 4077, 4135, 4293, 4324, 4532, 4825, 4835, 4838, 4938, 5060, 5090, 5182, 5234, 5800]
danger                                            [785, 1773, 1783, 4239]       
chariest                                          [787, 1669]                   
unmask                                            [789]                         
beauty                                            [789, 1625, 2237, 2957, 2959, 2961, 2961, 3995, 3995, 3995, 4007]
virtue                                            [791, 1585, 2613, 2965, 3065, 3684, 3746, 3911, 4881]
scapes                                            [791]                         
strokes                                           [791]                         
near                                              [795, 974, 1298, 2210, 3127, 4081]
effect                                            [797, 1257, 1671, 1987, 1991, 4249, 4433, 4966, 5564]
watchman                                          [799]                         
pastors                                           [801]                         
thorny                                            [803]                         
way                                               [803, 903, 1844, 2210, 2243, 2619, 2625, 2637, 2747, 2810, 3010, 3943, 4017, 4153]
puff'd                                            [805, 1671]                   
reckless                                          [805, 1671]                   
libertine                                         [805, 1671]                   
70                                                [805, 1671, 2488, 2705, 3186, 4087]
primrose                                          [807]                         
path                                              [807]                         
recks                                             [809, 1673]                   
read                                              [809, 1673, 2168, 2176, 2821] 
aboard                                            [818, 818, 4421]              
shoulder                                          [820, 1675, 1841, 2101, 4121] 
staid                                             [822, 1829]                   
laertes'                                          [824]                         
charácter                                         [828, 1677]                   
73                                                [828, 1677, 2529, 2711, 3194, 4093]
unproportion'd                                    [828, 1679]                   
means                                             [830, 1061, 1661, 1703, 1709, 1713, 1715, 1735, 1761, 2031, 2187, 2731, 2955, 3196, 3198, 3955, 3970, 4011, 4035, 4093, 4095, 4261, 4513, 4645, 4742, 4990, 4996, 5014, 5038]
adoption                                          [832]                         
tried                                             [832]                         
grapple                                           [834]                         
dull                                              [836, 2464, 3291, 4057, 5116] 
palm                                              [836, 1541]                   
new                                               [838, 2360, 2677, 2701, 3716, 4998]
hatch'd                                           [838]                         
unfledg'd                                         [838]                         
comrade                                           [838]                         
beware                                            [838, 843]                    
entrance                                          [840]                         
quarrel                                           [840]                         
21                                                [842, 1561, 2056, 2601, 2908, 3982, 4992, 5170]
opposer                                           [843]                         
censure                                           [847, 1681, 3065, 3150, 4047, 4047, 4075]
reserve                                           [847, 2605, 4027]             
costly                                            [849]                         
habit                                             [849, 3863, 3978, 4253, 4253, 5054]
purse                                             [849]                         
fancy                                             [851, 5249, 5546]             
proclaims                                         [853, 4596]                   
station                                           [855, 3714, 4207, 4207]       
select                                            [857]                         
chief                                             [857]                         
neither                                           [859, 2237, 3065, 3065, 4037, 5194]
loses                                             [861]                         
edge                                              [863, 2768]                   
husbandry                                         [863, 1685]                   
77                                                [863, 1685, 3226, 4101, 5812] 
above                                             [865, 2029, 2321, 2595, 2677] 
ownself                                           [865]                         
humbly                                            [873, 2187, 2923, 5502]       
said                                              [879, 889, 1773, 1819, 2092, 2168, 2241, 3481, 3543, 3543, 3972, 4077, 4241, 4982]
late                                              [895, 912, 1711, 1854, 2237, 2386, 3236, 5748]
private                                           [897, 1691, 1691]             
free                                              [899, 2214, 2456, 3316, 3525, 4153, 4859, 5601, 5841]
bounteous                                         [899]                         
put                                               [901, 1460, 1693, 1888, 1921, 2579, 2969, 3391, 3393, 3523, 3778, 3953, 4005, 4005, 4075, 4237, 4345, 4851, 4980, 4980, 5096, 5474, 5524]
caution                                           [903]                         
understand                                        [905, 3441, 4283]             
behoves                                           [907]                         
daughter                                          [907, 1997, 2027, 2050, 2119, 2160, 2164, 2168, 2187, 2297, 2301, 2307, 2613, 2613, 2613, 4509, 4687, 4976]
22                                                [909, 1563, 2058, 2603, 2912, 3984, 4687, 4994]
tenders                                           [912, 920, 926]               
pooh                                              [916]                         
perilous                                          [918]                         
call                                              [920, 936, 1015, 1629, 1629, 1629, 1771, 1969, 2307, 3314, 3457, 3553, 3734, 4003, 4335, 4567, 4687, 4695, 5004, 5548]
pay                                               [926]                         
tender                                            [928, 930, 2597]              
dearly                                            [928]                         
you'll                                            [930, 1365]                   
fool                                              [930, 2973, 2977, 3071, 3477, 3657, 4171, 4231, 4241, 5206]
honourable                                        [934, 2042, 2187]             
speech                                            [938, 2317, 2317, 2319, 2321, 2321, 2417, 2454, 2838, 3061, 3138, 3549, 4183, 4942, 5470]
woodcocks                                         [942, 1705]                   
84                                                [942, 1705, 3316, 4119, 4788] 
to't                                              [954, 2164, 2164, 2164, 2317, 5104, 5112, 5202]
iv                                                [960, 4277, 4950, 4952, 4954, 4956, 4958, 4960, 4962, 4964, 4966, 4968, 4970, 4972, 4974, 4976, 4978, 4980, 4982, 4984, 4986, 4988, 4990, 4992, 4994, 4996, 4998, 5000, 5002, 5004, 5006, 5008, 5010, 5012, 5014, 5016, 5018, 5020, 5022, 5024, 5026, 5028, 5030, 5032, 5034, 5036, 5038, 5040, 5042, 5044, 5046, 5048, 5050, 5052, 5054, 5056, 5064]
bites                                             [963]                         
86                                                [965, 1709, 3322, 4123, 4923] 
flourish                                          [978, 2255, 5564, 5587]       
mean                                              [980, 1030, 1587, 1765, 2176, 2599, 2663, 3071, 3995, 4249, 4337, 4780, 5538, 5558]
wake                                              [982, 1711]                   
rouse                                             [982, 1713, 1713]             
88                                                [982, 1713, 3328, 4129]       
drains                                            [984]                         
draughts                                          [984]                         
down                                              [984, 1551, 1593, 1655, 1771, 1833, 2178, 2321, 2382, 2802, 2992, 3071, 3186, 3611, 3663, 4055, 4087, 4143, 4683, 4687, 4687, 4687, 4928, 4994, 4994]
kettle                                            [986]                         
bray                                              [986]                         
pledge                                            [988, 2629]                   
mind                                              [995, 1289, 1535, 1723, 2245, 2553, 2641, 2645, 2849, 2942, 2985, 3966, 4261, 5578]
native                                            [995, 2904]                   
breach                                            [999]                         
observance                                        [999, 1601, 2659, 3065]       
ministers                                         [1005]                        
defend                                            [1005]                        
bring                                             [1009, 1938, 2737, 2810, 3881, 4324, 4368, 4370, 4855]
blasts                                            [1009]                        
intents                                           [1011]                        
charitable                                        [1011, 5308]                  
com'st                                            [1013, 2317, 2669]            
questionable                                      [1013, 1715, 1715]            
shape                                             [1013, 1715, 2535, 2969, 3465]
burst                                             [1019, 1023]                  
canoniz'd                                         [1021]                        
bones                                             [1021, 3744, 4121, 4744, 5018, 5153, 5155]
cerements                                         [1023, 1719]                  
91                                                [1023, 1719, 3354, 4143]      
sepulchre                                         [1023]                        
quietly                                           [1025]                        
urn'd                                             [1025]                        
op'd                                              [1027]                        
ponderous                                         [1027]                        
marble                                            [1027]                        
corse                                             [1032, 5283]                  
glimpses                                          [1034]                        
making                                            [1036, 1721, 2597, 4009, 4035, 4075, 4251, 5132]
horridly                                          [1038]                        
shake                                             [1038, 1386, 1464]            
beyond                                            [1040]                        
souls                                             [1040, 3316, 4723, 5328]      
wherefore                                         [1042, 2237]                  
beckons                                           [1044, 1046, 1052, 1076, 1090, 1111]
courteous                                         [1054]                        
action                                            [1054, 2237, 2695, 2831, 2912, 3065, 3065, 3841, 3987, 5170]
waves                                             [1056, 1078, 1093]            
removèd                                           [1056, 1725]                  
set                                               [1070, 1499, 1535, 2178, 2321, 2627, 2669, 3071, 3071, 3609, 3613, 3720, 4055, 4776, 4853, 4962, 4962, 4962, 5074, 5249, 5466, 5658, 5723]
pin's                                             [1070, 1727]                  
fee                                               [1070, 1727]                  
tempt                                             [1080, 1729, 4421]            
96                                                [1080, 1729, 3423, 4153]      
summit                                            [1082]                        
cliff                                             [1082]                        
beetles                                           [1084, 1731]                  
